timestamp,open,close,high,low,volume
2019-10-26 02-00-00,133903.0,143693.0,160900.0,133902.0,809.134911
2019-10-27 02-00-00,143693.0,148450.0,151898.0,141002.0,287.546577
2019-10-28 02-00-00,148451.0,144000.0,153999.0,144000.0,520.817965
2019-10-29 02-00-00,144000.0,146671.0,148418.0,143000.0,480.119805
2019-10-30 02-00-00,146670.0,144420.0,147033.0,141800.0,459.339607
2019-10-31 02-00-00,144421.0,144698.0,148900.0,143150.0,332.125481
2019-11-01 02-00-00,144698.0,145464.0,146500.0,144103.0,234.16952
2019-11-02 02-00-00,145465.0,146899.0,147300.0,145201.0,83.669322
2019-11-03 02-00-00,146896.0,144978.0,147000.0,143869.0,94.3256
2019-11-04 02-00-00,144867.0,146494.0,147799.0,143869.0,324.080197
2019-11-05 02-00-00,146495.0,145465.0,146528.0,144013.0,343.786359
2019-11-06 02-00-00,145465.0,145388.0,146497.0,144801.0,354.305506
2019-11-07 02-00-00,145389.0,143675.0,145800.0,143000.0,338.173829
2019-11-08 02-00-00,143676.0,138229.0,144150.0,136523.0,411.161391
2019-11-09 02-00-00,138230.0,138949.0,139500.0,138229.0,129.180045
2019-11-10 02-00-00,138950.0,142109.0,142800.0,138500.0,101.15054
2019-11-11 02-00-00,142109.0,138007.0,142109.0,136487.0,265.127795
2019-11-12 02-00-00,138007.0,137738.0,139980.0,136486.0,328.743749
2019-11-13 02-00-00,137738.0,137600.0,138900.0,137505.0,316.742907
2019-11-14 02-00-00,137600.0,135707.0,137601.0,135700.0,342.18935
2019-11-15 02-00-00,135708.0,132872.0,137000.0,131992.0,398.260623
2019-11-16 02-00-00,132871.0,133684.0,134000.0,132871.0,121.864666
2019-11-17 02-00-00,133684.0,134000.0,135243.0,132639.0,93.763459
2019-11-18 02-00-00,134001.0,129500.0,134001.0,127169.0,301.44755
2019-11-19 02-00-00,129501.0,126715.0,129501.0,125777.0,392.649759
2019-11-20 02-00-00,126714.0,126895.0,128727.0,126449.0,349.655269
2019-11-21 02-00-00,126895.0,119352.0,127154.0,117100.0,492.641355
2019-11-22 02-00-00,119353.0,114989.0,120500.0,110002.0,667.588439
2019-11-23 02-00-00,114986.0,115254.0,115999.0,112500.0,194.403016
2019-11-24 02-00-00,115254.0,109349.0,115826.0,109349.0,210.411107
2019-11-25 02-00-00,109350.0,112403.0,115999.0,102500.0,620.537088
2019-11-26 02-00-00,112404.0,112489.0,115800.0,111230.0,600.85858
2019-11-27 02-00-00,112489.0,117500.0,118995.0,108012.0,536.589549
2019-11-28 02-00-00,117501.0,117002.0,119800.0,116250.0,380.363982
2019-11-29 02-00-00,117177.0,120272.0,121960.0,116500.0,403.011361
2019-11-30 02-00-00,120272.0,118399.0,121878.0,117500.0,217.720637
2019-12-01 02-00-00,118399.0,115999.0,118399.0,114300.0,200.90446
2019-12-02 02-00-00,115999.0,114210.0,116000.0,111830.0,480.097566
2019-12-03 02-00-00,114211.0,115117.0,115800.0,113600.0,480.370397
2019-12-04 02-00-00,115116.0,112935.0,120947.0,112000.0,651.285762
2019-12-05 02-00-00,112935.0,115366.0,117000.0,112500.0,588.009269
2019-12-06 02-00-00,115367.0,117325.0,119069.0,114656.0,440.986589
2019-12-07 02-00-00,117325.0,117800.0,118587.0,117325.0,128.072228
2019-12-08 02-00-00,117800.0,117548.0,118000.0,116000.0,90.392067
2019-12-09 02-00-00,117494.0,115070.0,119458.0,115069.0,489.361867
2019-12-10 02-00-00,115070.0,114099.0,116009.0,114006.0,500.389994
2019-12-11 02-00-00,114100.0,112798.0,114500.0,112390.0,427.540339
2019-12-12 02-00-00,112800.0,111513.0,114300.0,111512.0,546.244443
2019-12-13 02-00-00,111512.0,113230.0,113780.0,111380.0,490.486352
2019-12-14 02-00-00,113229.0,111542.0,113563.0,111000.0,168.364217
2019-12-15 02-00-00,111542.0,112000.0,112700.0,111027.0,166.844987
2019-12-16 02-00-00,112001.0,107472.0,112001.0,106410.0,260.309108
2019-12-17 02-00-00,107471.0,103493.0,108470.0,103096.0,615.628595
2019-12-18 02-00-00,103494.0,111953.0,113856.0,101299.0,800.944819
2019-12-19 02-00-00,111953.0,110585.0,113237.0,110412.0,755.706123
2019-12-20 02-00-00,110585.0,111698.0,112200.0,110011.0,492.442715
2019-12-21 02-00-00,111698.0,111431.0,111699.0,111431.0,150.105921
2019-12-22 02-00-00,111432.0,115499.0,115640.0,111431.0,158.695856
2019-12-23 02-00-00,115499.0,114013.0,118900.0,113501.0,582.332515
2019-12-24 02-00-00,114097.0,111907.0,115380.0,111728.0,488.042422
2019-12-25 02-00-00,112073.0,112299.0,113200.0,111000.0,158.983291
2019-12-26 02-00-00,111738.0,111853.0,114567.0,111346.0,152.351007
2019-12-27 02-00-00,111791.0,110701.0,113000.0,110227.0,477.394692
2019-12-28 02-00-00,110701.0,113399.0,113500.0,110701.0,212.646362
2019-12-29 02-00-00,113399.0,114400.0,116502.0,113399.0,136.110326
2019-12-30 02-00-00,114399.0,111680.0,115000.0,111679.0,420.149967
2019-12-31 02-00-00,111679.0,110598.0,112305.0,110500.0,533.946903
